idx,title,text,url
428,1877,"Събития

 6 април – В Букурещ излиза първи брой на първия български всекидневник „Секидневний новинар“
 24 април (12 април стар стил) – Руският император Александър II подписва в Кишинев манифест за обявяване на война на Турция, с което се слага началото на Руско-турската война (1877 – 1878)
 16 юли – Руско-турска война (1877-1878): руските войски превземат Никопол
 19 юли – Руско-турска война (1877-1878): руските войски превземат Шипченския проход
 20 юли – Руско-турска война (1877-1878): начало на обсадата на Плевен от руските сили
 19 юли-21 юли – Старозагорското клане и опожаряването на Стара Загора от войските на Сюлейман паша
 21–26 август – Руско-турска война (1877-1878): руски и български части удържат Шипченския проход срещу неколкократно превъзхождаща ги османска армия
 3 септември – Руско-турска война (1877-1878): руските войски превземат Ловеч
 17 септември – Руско-турска война (1877-1878): руските войски отблъскват последната османска атака срещу Шипченския проход
 24 октомври – Руско-турска война (1877-1878): след битката при Горни Дъбник Плевен е напълно обкръжен
 10 декември – Руско-турска война (1877-1878): Осман паша се предава – край на обсадата на Плевен

Родени

 Борис Тодев, български революционер († 1905 г",https://bg.wikipedia.org/wiki/1877
429,1878,"Събития

 9 януари – Руско-турска война (1877–1878): Победа на руските войски в битката при Шипка-Шейново
 17 януари – Руско-турска война (1877–1878): Битката при Пловдив открива пътя за руско настъпление към Цариград
 29 януари – Търговище бива освободено от руските войски начело с генерал Казимир Ернрот
 6 февруари – Бургас е освободен от руските войски на генерал Лермонтов
 19 февруари – Фонографът е патентован от Томас Едисън
 20 февруари – Винченцо Печи е избран за 256-ия папа на католическата църква и приема името Лъв XIII
 3 март (стар стил – 19 февруари) – Санстефански мирен договор
 15 май – Основана е Токийската фондова борса
 10 юни – Създадена е Призренската лига, която цели да гарантира териториалната цялост на Албания
 1 юли – С Берлинския договор са създадени Княжество България и Източна Румелия
 Създаден е първият микрофон
 Под името Нютън Хийт е създаден английският футболен клуб Манчестър Юнайтед
 Създаден е ФК Евертън

Родени

 Александър Димитров, български политик († 1921 г",https://bg.wikipedia.org/wiki/1878
430,1879,"мини|200px|Снимка на първото българско правителство, 1879",https://bg.wikipedia.org/wiki/1879
431,1880,"Събития

 7 април (26 март стар стил) – Съставено е третото правителство на България, начело с Драган Цанков",https://bg.wikipedia.org/wiki/1880
432,1881,"Събития

 16 януари 1881 г",https://bg.wikipedia.org/wiki/1881
433,1882,"Събития

По света

 24 март – Немският учен Роберт Кох обявява откриването на бактерията причинител на болестта Туберкулоза",https://bg.wikipedia.org/wiki/1882
434,1883,"Събития

По света

мини|205п|[[Бруклински мост|Бруклинският мост]]
мини|205п|[[Куага]] (Equus quagga)
мини|205п|[[Саграда Фамилия]]

 24 май – Отворен е Бруклинският мост в Ню Йорк, след 13 години строителство",https://bg.wikipedia.org/wiki/1883
435,1884,"Събития

По света

мини|205п|[[Вашингтонски монумент|Вашингтонският монумент]]

 1 февруари – Излиза първото издание на Оксфордски английски речник",https://bg.wikipedia.org/wiki/1884
436,1885,"Събития

мини|150п|Първият небостъргач в света",https://bg.wikipedia.org/wiki/1885
437,1886,"Събития

По света

мини|205п|Автомобил Бенц
мини|150п|[[Статуя на Свободата|Статуята на Свободата]], Ню Йорк

 29 януари – Карл Бенц патентова триколесния „Автомобил Бенц“, смятан за първия автомобил",https://bg.wikipedia.org/wiki/1886
438,1887,"Събития

 10 юли (28 юни стар стил) – Съставено е четиринадесетото правителство на България, начело с Константин Стоилов",https://bg.wikipedia.org/wiki/1887
439,1888,"Събития

 1 октомври – основан е Софийският университет „Св",https://bg.wikipedia.org/wiki/1888
440,1889,"Събития

 Сръбския крал Милан абдикира в полза на сина си",https://bg.wikipedia.org/wiki/1889
441,1890,"Събития

 1 юли – Първи политически избори в Япония",https://bg.wikipedia.org/wiki/1890
442,1891,"Събития

 Създаден е баскетболът от американеца Джеймс Нейсмит",https://bg.wikipedia.org/wiki/1891
443,1892,"Събития

 Рудолф Дизел патентова дизеловия двигател",https://bg.wikipedia.org/wiki/1892
444,1893,"Събития

- Търновската конституция е изменена за пръв път",https://bg.wikipedia.org/wiki/1893
445,1894,"Събития

 31 май (19 май стар стил) – Съставено е шестнадесетото правителство на България, начело с Константин Стоилов",https://bg.wikipedia.org/wiki/1894
446,1895,"Събития

 21 март – Пред заседанието на дружеството за подпомагане на националната промишленост се прожектира първият филм, наречен „Работници напускат фабриката Люмиер в края на работното време“",https://bg.wikipedia.org/wiki/1895
447,1896,"Събития

Тогава се провеждат Олимпийски игри в Атина,Гърция",https://bg.wikipedia.org/wiki/1896
